underlying_price,strike,expiration_date,option_type,bid,ask,volume,open_interest,last_price,implied_volatility,T,moneyness
392.5299987792969,340.0,2025-06-20,call,61.85,63.2,20.0,687,66.9,0.36694968994140625,0.3077725012717697,0.866175836387903
392.5299987792969,345.0,2025-06-20,call,58.2,58.95,8.0,326,63.58,0.35666536895751955,0.3077725012717697,0.8789137163347839
392.5299987792969,350.0,2025-06-20,call,53.7,55.05,7.0,1461,54.93,0.3505924316406249,0.3077725012717697,0.8916515962816648
392.5299987792969,355.0,2025-06-20,call,49.95,50.95,5.0,465,59.4,0.34049121429443363,0.3077725012717697,0.9043894762285457
392.5299987792969,360.0,2025-06-20,call,45.9,47.2,6.0,1172,48.13,0.33411310424804685,0.3077725012717697,0.9171273561754266
392.5299987792969,365.0,2025-06-20,call,42.25,43.35,21.0,549,44.4,0.3251257673645019,0.3077725012717697,0.9298652361223076
392.5299987792969,370.0,2025-06-20,call,38.7,39.75,108.0,606,41.78,0.31809153594970696,0.3077725012717697,0.9426031160691886
392.5299987792969,375.0,2025-06-20,call,35.35,36.5,153.0,1966,36.0,0.3139411868286133,0.3077725012717697,0.9553409960160695
392.5299987792969,380.0,2025-06-20,call,31.95,33.1,151.0,2522,33.0,0.30643393768310545,0.3077725012717697,0.9680788759629504
392.5299987792969,385.0,2025-06-20,call,29.0,29.8,8.0,1371,29.8,0.2986520330810546,0.3077725012717697,0.9808167559098313
392.5299987792969,390.0,2025-06-20,call,26.45,27.3,417.0,3060,27.15,0.29849944671630857,0.3077725012717697,0.9935546358567122
392.5299987792969,395.0,2025-06-20,call,23.7,24.55,125.0,1408,23.82,0.2937692694091796,0.3077725012717697,1.0062925158035931
392.5299987792969,400.0,2025-06-20,call,21.15,21.9,2767.0,4409,21.21,0.2884440052795409,0.3077725012717697,1.019030395750474
392.5299987792969,405.0,2025-06-20,call,18.7,19.45,129.0,1972,19.2,0.2836680520629882,0.3077725012717697,1.031768275697355
392.5299987792969,410.0,2025-06-20,call,16.5,17.25,240.0,4343,16.58,0.27994494476318355,0.3077725012717697,1.0445061556442359
392.5299987792969,415.0,2025-06-20,call,14.45,15.2,54.0,2622,14.77,0.27616080291748035,0.3077725012717697,1.0572440355911168
392.5299987792969,420.0,2025-06-20,call,12.6,12.95,222.0,5900,12.8,0.2680279496765136,0.3077725012717697,1.0699819155379977
392.5299987792969,425.0,2025-06-20,call,10.35,11.65,108.0,3224,11.15,0.2696606237792969,0.3077725012717697,1.0827197954848786
392.5299987792969,430.0,2025-06-20,call,9.4,10.0,939.0,5127,9.6,0.26508303283691403,0.3077725012717697,1.0954576754317595
392.5299987792969,435.0,2025-06-20,call,8.1,8.85,118.0,1297,8.18,0.26532717102050785,0.3077725012717697,1.1081955553786405
392.5299987792969,440.0,2025-06-20,call,6.9,7.2,189.0,3437,6.95,0.2565076791381836,0.3077725012717697,1.1209334353255216
392.5299987792969,445.0,2025-06-20,call,4.8,6.5,54.0,1989,6.19,0.2598340618896484,0.3077725012717697,1.1336713152724025
392.5299987792969,450.0,2025-06-20,call,4.8,5.25,591.0,8787,5.08,0.2526625027465821,0.3077725012717697,1.1464091952192834
392.5299987792969,455.0,2025-06-20,call,4.2,4.45,100.0,2397,4.43,0.25086198364257806,0.3077725012717697,1.1591470751661643
392.5299987792969,460.0,2025-06-20,call,3.55,3.75,386.0,9228,3.77,0.24912249908447265,0.3077725012717697,1.1718849551130452
392.5299987792969,465.0,2025-06-20,call,2.75,3.2,63.0,1565,3.23,0.2486952572631836,0.3077725012717697,1.1846228350599262
392.5299987792969,470.0,2025-06-20,call,2.09,3.05,65.0,3987,2.6,0.25604992004394533,0.3077725012717697,1.197360715006807
392.5299987792969,320.0,2025-07-18,call,81.1,82.35,2.0,44,85.65,0.3931945446777344,0.38443232331146854,0.8152243166003793
392.5299987792969,325.0,2025-07-18,call,76.65,78.05,1.0,18,81.85,0.3848633291625976,0.38443232331146854,0.8279621965472602
392.5299987792969,330.0,2025-07-18,call,72.45,73.85,2.0,35,75.1,0.3773255627441406,0.38443232331146854,0.8407000764941411
392.5299987792969,335.0,2025-07-18,call,68.25,69.45,1.0,6,76.44,0.36615624084472653,0.38443232331146854,0.853437956441022
392.5299987792969,340.0,2025-07-18,call,64.1,65.45,1.0,102,69.29,0.35990019989013666,0.38443232331146854,0.866175836387903
392.5299987792969,345.0,2025-07-18,call,60.05,61.45,1.0,56,65.45,0.35272864074707033,0.38443232331146854,0.8789137163347839
392.5299987792969,350.0,2025-07-18,call,56.6,57.25,8.0,111,60.93,0.3421696643066406,0.38443232331146854,0.8916515962816648
392.5299987792969,355.0,2025-07-18,call,52.3,53.35,20.0,65,58.25,0.3345556047058105,0.38443232331146854,0.9043894762285457
392.5299987792969,360.0,2025-07-18,call,48.45,49.85,12.0,31,49.2,0.330710428314209,0.38443232331146854,0.9171273561754266
392.5299987792969,365.0,2025-07-18,call,44.9,46.1,83.0,647,46.3,0.32282171325683584,0.38443232331146854,0.9298652361223076
392.5299987792969,370.0,2025-07-18,call,41.4,42.7,69.0,128,43.0,0.31781688049316403,0.38443232331146854,0.9426031160691886
392.5299987792969,375.0,2025-07-18,call,38.0,39.3,5.0,81,40.04,0.31163713272094723,0.38443232331146854,0.9553409960160695
392.5299987792969,380.0,2025-07-18,call,34.85,35.75,6.0,212,36.39,0.3026955717468262,0.38443232331146854,0.9680788759629504
392.5299987792969,385.0,2025-07-18,call,31.75,33.05,3.0,74,36.91,0.30150539810180665,0.38443232331146854,0.9808167559098313
392.5299987792969,390.0,2025-07-18,call,28.85,29.7,48.0,207,30.05,0.2922128884887695,0.38443232331146854,0.9935546358567122
392.5299987792969,395.0,2025-07-18,call,26.6,26.9,35.0,124,27.8,0.2872843489074706,0.38443232331146854,1.0062925158035931
392.5299987792969,400.0,2025-07-18,call,23.95,24.8,127.0,953,24.05,0.28813883255004874,0.38443232331146854,1.019030395750474
392.5299987792969,405.0,2025-07-18,call,21.5,22.35,23.0,326,22.11,0.28398848342895494,0.38443232331146854,1.031768275697355
392.5299987792969,410.0,2025-07-18,call,19.25,19.85,103.0,802,20.0,0.2778850288391113,0.38443232331146854,1.0445061556442359
392.5299987792969,415.0,2025-07-18,call,17.15,17.95,52.0,1837,17.35,0.2765575274658203,0.38443232331146854,1.0572440355911168
392.5299987792969,420.0,2025-07-18,call,15.15,15.95,49.0,1187,15.5,0.2727276097106933,0.38443232331146854,1.0699819155379977
392.5299987792969,425.0,2025-07-18,call,13.4,13.7,50.0,609,13.95,0.2645794978332519,0.38443232331146854,1.0827197954848786
392.5299987792969,430.0,2025-07-18,call,11.2,12.5,88.0,1195,11.93,0.26654786193847657,0.38443232331146854,1.0954576754317595
392.5299987792969,435.0,2025-07-18,call,10.35,10.6,44.0,479,10.53,0.2589795782470704,0.38443232331146854,1.1081955553786405
392.5299987792969,440.0,2025-07-18,call,9.0,9.7,2.0,1829,9.2,0.2618482019042969,0.38443232331146854,1.1209334353255216
392.5299987792969,445.0,2025-07-18,call,7.85,8.1,63.0,511,7.97,0.25449353912353523,0.38443232331146854,1.1336713152724025
392.5299987792969,450.0,2025-07-18,call,6.8,7.05,129.0,4359,6.9,0.25260146820068363,0.38443232331146854,1.1464091952192834
392.5299987792969,455.0,2025-07-18,call,5.9,6.1,752.0,1260,6.25,0.2506483627319336,0.38443232331146854,1.1591470751661643
392.5299987792969,460.0,2025-07-18,call,5.05,5.3,177.0,1632,5.15,0.24945818908691403,0.38443232331146854,1.1718849551130452
392.5299987792969,465.0,2025-07-18,call,4.0,4.95,48.0,2118,4.4,0.2544325045776368,0.38443232331146854,1.1846228350599262
392.5299987792969,470.0,2025-07-18,call,3.75,3.95,56.0,1779,4.22,0.2470473245239258,0.38443232331146854,1.197360715006807
392.5299987792969,315.0,2025-08-15,call,103.0,103.85,1.0,10,131.84,0.5916178533935548,0.4610921453511674,0.8024864366534983
392.5299987792969,320.0,2025-08-15,call,83.75,84.85,6.0,42,106.0,0.39514765014648445,0.4610921453511674,0.8152243166003793
392.5299987792969,325.0,2025-08-15,call,79.4,80.9,1.0,44,90.6,0.39075316284179684,0.4610921453511674,0.8279621965472602
